Rank,Kingdom,Group,KvK,KvK Start,KvK End,Power,Power Capped,KP,Dead,CH25
293,3777,A,,,,11759244955,11727757188,3.73141E+11,2011647736,289
294,1046,A,,,,11758507797,9995543356,1.88451E+11,1803434675,225
295,1103,A,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11749087652,11741220641,3.40688E+11,2473205703,211
296,2350,A,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11745871089,11314334014,1.3961E+11,2082322974,203
297,1080,A,,,,11741301607,11741301607,2.2787E+11,2133888769,227
298,3275,A,,,,11739382254,11739382254,2.61E+11,2091112952,300
299,2501,A,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11738704995,11738704995,4.24833E+11,2779849131,240
300,3925,A,,,,11734844338,11734844338,45675073059,536397183,300
301,1190,A,,,,11727540264,11330757737,1.11396E+11,1904615881,194
302,3059,A,,,,11693979554,11655962152,7.59262E+11,3108881218,217
303,1633,A,,,,11690904706,10558969653,2.03683E+11,1956837420,226
304,3788,A,,,,11681519469,11681519469,1.70316E+11,1538302209,300
305,1623,A,,,,11678573766,11678573766,1.47479E+11,2375990360,215
306,3135,A,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11675823224,11642613703,5.63337E+11,2907819051,283
307,3753,A,,,,11670180041,11411176644,47629451999,978675403,278
308,3783,A,,,,11654731984,9399424523,1.14541E+11,960005254,267
309,3879,A,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,11647577969,11647577969,2.03446E+11,1317868812,275
310,3584,A,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11634185534,11634185534,3.28696E+11,2195569856,211
311,2280,A,,,,11632316591,11632316591,1.48267E+11,2210246578,264
312,2416,A,C13234 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11630796848,10073665332,3.21918E+11,2369231496,195
313,3758,A,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11626989045,11613072444,2.96577E+11,1685046559,296
314,2975,A,C13226 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11623257173,11622873718,4.96367E+11,2797830789,300
315,1885,A,,,,11622347024,11579407853,6.72794E+11,3147021091,228
316,3807,A,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11621459406,11621459406,1.27017E+11,1174872273,293
317,1602,A,,,,11621028830,10128093134,1.40036E+11,1757839670,203
318,2593,A,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11615045252,10088057321,3.08985E+11,2160582903,203
319,3840,A,,,,11612099923,11612099923,84751534580,903427535,300
320,1709,A,,,,11608704918,11512080407,5.52371E+11,2708545911,300
321,3386,A,,,,11607620562,11607620562,84585008572,1468386493,290
322,3294,A,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11604766479,11604055511,3.11633E+11,2279183254,254
323,1235,A,,,,11583743421,11583332985,1.6918E+11,1993688709,229
324,2539,A,,,,11576188334,11576188334,3.05574E+11,2236853948,293
325,3343,A,,,,11574055839,8902623009,6.29194E+11,2432094232,145
326,3889,A,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,11565973567,11565973567,74172117187,590809147,300
327,3388,A,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11558136342,11548705356,2.75011E+11,1589058899,300
328,2143,A,,,,11554436869,11554436869,1.63728E+11,2334625247,208
329,2459,A,,,,11553010182,11544237533,5.052E+11,2572962081,236
330,3199,A,C13226 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11536932978,11533511235,5.04657E+11,2897470193,264
331,3849,A,,,,11532859736,11532859736,1.81212E+11,1237246306,300
332,3886,A,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,11523887904,11523887904,1.48176E+11,783399040,293
333,3884,A,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,11519429501,11519429501,1.61177E+11,851835207,289
334,1196,A,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11511579161,11511579161,1.12037E+11,2144486307,226
335,1929,A,,,,11503247103,11118674061,1.72805E+11,2444378209,234
336,1152,A,,,,11492200652,11492200652,1.22935E+11,2376249807,249
337,1241,A,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11485583105,11485583105,89107556722,1880031709,238
338,2481,A,,,,11478942001,11478942001,4.89219E+11,2732967290,300
339,1443,A,,,,11465024113,11462538417,2.09976E+11,2366565411,238
340,2288,A,C13231 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11459582282,10305299302,2.63387E+11,2280175524,214
341,1330,A,C13233 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11455093829,11454834689,1.81682E+11,2573626325,208
342,3312,A,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11447674128,11447674128,2.33955E+11,1616120788,274
343,1908,A,,,,11446816646,11446423808,1.09185E+11,1857997297,212
344,1301,A,C13234 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11439316873,10654252877,2.05935E+11,2085206568,203
345,3159,A,,,,11438766741,11438699583,4.38354E+11,2203137286,280
346,2797,A,,,,11429981788,11429981788,1.48366E+11,1943816522,300
347,2518,A,,,,11423152573,11423152573,1.22972E+11,2229175279,230
348,2370,A,C13235 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11421318004,11391519229,3.81274E+11,3046224836,268
349,1357,A,,,,11401972909,11379146306,1.92441E+11,1830912881,252
350,2346,A,,,,11395795870,11386008874,3.58695E+11,2372828112,259
351,1487,A,,,,11394151408,11387654111,4.70826E+11,2837474001,300
352,3002,A,C13233 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11386312791,11386312791,3.35263E+11,2359346049,250
353,2939,A,,,,11383243299,11383243299,4.60427E+11,2462964182,300
354,2158,A,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11372527684,11288291865,5.51571E+11,2913662335,291
355,3018,A,,,,11350086392,11350086392,2.54462E+11,1985673994,300
356,1758,A,,,,11347873277,10567059795,1.72584E+11,2216123788,211
357,1164,A,,,,11344114616,11337863076,1.5319E+11,1882729478,271
358,1380,A,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11343812167,11332703241,1.20506E+11,1511904814,207
359,2033,A,,,,11329653942,11329653942,1.11723E+11,2084481077,216
360,1587,A,,,,11320535490,11310566574,2.25249E+11,2213961359,226
361,3820,A,C13209 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11319089359,11319089359,1.77361E+11,1168786727,289
362,2391,A,C13239 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11313026310,11313026310,1.16533E+11,1864425932,227
363,3065,A,,,,11310760604,11309879761,2.95097E+11,1940581486,300
364,3233,A,C13231 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11310092832,11310092832,3.02196E+11,2299740546,300
365,3613,A,,,,11306607119,11299680043,2.92411E+11,1586091381,219
366,2263,A,,,,11286902148,9043081334,1.86305E+11,1686672698,135
367,3265,A,,,,11284616115,11284616115,80097525921,1661998429,283
368,2940,A,,,,11275752428,11273729087,3.1957E+11,2333845883,226
369,3610,A,,,,11275033731,11275033731,1.63809E+11,1941237027,264
370,1374,A,,,,11263232217,11229294083,2.45906E+11,2194460206,198
371,2262,A,,,,11251875227,11251875227,1.18641E+11,2019086705,231
372,1392,A,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11236311987,11214608247,3.97071E+11,2522406831,249
373,3719,A,,,,11234023679,11234023679,2.04823E+11,1415608126,272
374,2369,A,,,,11210753058,11210753058,3.03386E+11,2316440623,279
375,3136,A,,,,11185092404,11183267288,2.15486E+11,2130187523,294
376,1972,A,,,,11180379143,11180379143,91352362549,1748309603,248
377,2256,A,,,,11143811064,11122506273,2.24939E+11,2125807717,216
378,2874,A,,,,11140048923,11140048923,2.4086E+11,1929146433,299
379,3228,A,,,,11139449454,11139449454,1.1193E+11,1856092830,231
380,1064,A,,,,11139157315,10216527237,1.72096E+11,1881015008,192
381,3845,A,,,,11125313039,11125313039,51694962808,746943607,300
382,1937,A,,,,11120975665,10091124382,1.98819E+11,1975787263,200
383,3561,A,,,,11107889892,11105450175,2.24714E+11,1839389668,245
384,3348,A,,,,11092774217,11092774217,60484069744,1246652978,232
385,3052,A,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11078508525,11078508525,2.20612E+11,2211331036,248
386,3727,A,,,,11067158902,11065030490,3.36856E+11,1770326735,300
387,3043,A,,,,11066679660,11066679660,1.56057E+11,1709684416,223
388,1679,A,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11064324216,11057672342,80871851766,1538575242,182
389,2910,A,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11062677005,11040314893,3.90511E+11,2259436112,300
390,1959,A,,,,11050979003,11050979003,1.6001E+11,1899122347,229
391,2304,A,,,,11044740810,10997335772,6.72256E+11,2705558128,282
392,2134,A,,,,11042299901,11042299901,2.29015E+11,1999784086,247
393,2636,A,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11042066402,11042066402,1.26929E+11,1959524870,205
394,3202,A,C13209 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11031914570,11031781114,5.44318E+11,2507824357,256
395,1336,A,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,11017496668,11017157037,2.1175E+11,2330891705,184
396,2743,A,,,,11011268839,9946203059,4.62058E+11,2237329053,226
397,3326,A,,,,11003251544,11001476053,3.37455E+11,1916009785,256
398,1026,A,,,,10997458138,9954792251,1.34219E+11,1848028851,208
399,3225,A,,,,10978587811,10976120482,3.76973E+11,2372732875,300
400,1666,A,,,,10970296904,10928601238,1.36732E+11,2079024911,208
401,1553,A,C13239 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10969995653,10957299068,1.3799E+11,1782703177,212
402,3107,A,,,,10966640387,10540101165,3.08233E+11,2016684482,266
403,1976,A,,,,10964402263,10953142954,3.82427E+11,2479096730,260
404,3790,A,,,,10961849011,10961849011,92571766159,1023558726,285
405,2011,A,,,,10930273526,10919250455,3.97035E+11,2721800163,203
406,1150,A,,,,10925978546,10906535925,1.76952E+11,2113132558,239
407,3530,A,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10925240073,10925240073,1.03447E+11,1908900919,233
408,1546,A,,,,10914656042,10905182844,2.49627E+11,2130689505,213
409,1067,A,,,,10911565003,10828406649,1.06404E+11,1546642378,157
410,1895,A,,,,10908819915,10908819915,1.35611E+11,2490260385,204
411,2066,A,,,,10896433969,10885061702,1.01815E+11,1741460577,172
412,3155,A,,,,10895355884,10736116437,7.85966E+11,2917861334,196
413,2057,A,,,,10880164980,10880164980,1.42919E+11,2156488688,194
414,3803,A,C13236 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10876540144,10876540144,1.15612E+11,1005327208,271
415,2222,A,,,,10866592645,10866592645,1.43498E+11,1783229481,206
416,3724,A,,,,10855475441,10840530232,2.42814E+11,1727105824,240
417,1418,A,,,,10854176246,10854176246,2.73874E+11,2159525362,215
418,1453,A,,,,10840282630,10838619031,1.67648E+11,2049112984,238
419,1141,A,,,,10840141405,10838254623,52490610370,1321621137,190
420,2442,A,,,,10829678678,10829678678,1.80739E+11,2097158313,210
421,2291,A,,,,10820744893,10820744893,1.87218E+11,1983581779,257
422,2376,A,,,,10815017570,10815017570,2.56884E+11,1829702116,300
423,3674,A,,,,10813005950,10813005950,1.27081E+11,1364685748,261
424,2769,A,,,,10806102895,10797368327,2.99188E+11,1971415698,300
425,3518,A,,,,10802316512,10736824677,1.6881E+11,1315305079,177
426,2930,A,,,,10799902326,10799902326,3.15197E+11,1696526839,300
427,3482,A,,,,10799166081,10795393215,1.6893E+11,1800144070,231
428,3419,A,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10787182684,10787182684,1.70532E+11,1890264237,211
429,2247,A,,,,10780391738,10780391738,2.43822E+11,2268528083,232
430,1203,A,,,,10778341754,10778341754,1.54759E+11,2049721348,215
431,2024,A,,,,10772860947,10764563223,1.31787E+11,2252958799,197
432,3279,A,,,,10770782807,10766726826,2.76865E+11,2154868541,243
433,1259,A,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10767530490,10767530490,72151549747,1813912330,208
434,1820,A,,,,10766436053,10766436053,1.34123E+11,1996637499,178
435,1297,A,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10764554857,10757004457,65791780010,1332641009,210
436,1095,A,,,,10757588139,10757588139,1.70403E+11,2323180981,202
437,1792,A,,,,10747094485,10747094485,1.37141E+11,2200081417,218
438,2121,A,,,,10742261488,10739905533,3.29816E+11,2022384485,300
439,2655,A,,,,10733718557,10727225377,2.1878E+11,2034087123,263
440,3717,A,,,,10718152815,7818917073,87177565133,1010831783,205
441,2078,A,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10716913646,10716006219,2.26615E+11,2150627052,258
442,3160,A,,,,10713949294,10713949294,1.89E+11,1939005565,200
443,3899,A,,,,10711263570,10711263570,66685361880,517105665,273
444,2607,A,,,,10694632670,10694632670,1.93103E+11,2037280556,222
445,3861,A,,,,10694103752,10694103752,1.46133E+11,1185680957,272
446,3697,A,,,,10693049114,9114323036,2.67773E+11,1665782828,198
447,3397,A,,,,10675280590,10673296364,4.78901E+11,2612221244,234
448,3111,A,,,,10671655291,10670974340,3.74409E+11,2233445659,300
449,3611,A,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10671226037,10671226037,2.47511E+11,1639913724,253
450,1243,A,,,,10670536450,10670536450,2.79367E+11,2413957283,176
451,3191,A,,,,10667649925,10655610271,3.17682E+11,2209854702,270
452,3800,A,,,,10655231948,10655231948,1.42704E+11,1489254471,300
453,1615,A,,,,10653290753,10644371969,3.66258E+11,2323034310,278
454,3151,A,,,,10647987375,10647987375,1.83449E+11,2030646690,233
455,2470,A,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10639474381,10283783143,2.10729E+11,1854004634,270
456,1166,A,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10637095478,10633445876,2.28737E+11,2320227304,300
457,3618,A,C13237 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10635293647,8414131137,1.17578E+11,1156040632,164
458,3703,A,,,,10634236140,10634236140,46546934782,908585957,276
459,2720,A,,,,10629421792,10629421792,74895925886,1387015607,204
460,1226,A,,,,10622942340,10622942340,2.03192E+11,2150542943,215
461,3367,A,,,,10620022289,9452459982,2.13873E+11,1693002858,213
462,2306,A,,,,10581106742,10581106742,2.33459E+11,2058790281,217
463,3844,A,,,,10576523521,10576523521,55435366182,713703516,300
464,3314,A,C13226 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10575212489,10566743369,5.78604E+11,2750223239,222
465,2814,A,,,,10572105932,10571353316,3.86301E+11,2477050186,300
466,3283,A,C13234 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10559952022,8199299471,2.00704E+11,1298321890,146
467,3434,A,,,,10558085800,9233823903,1.04588E+11,1314447558,201
468,2132,A,,,,10552526817,10550858743,2.76106E+11,2206685407,226
469,2298,A,,,,10545436639,10545436639,3.64445E+11,2248239076,285
470,1730,A,,,,10544239657,10544239657,2.12367E+11,1972338820,280
471,3633,A,,,,10542605332,10542605332,3.44983E+11,1972380071,257
472,3751,A,,,,10541596236,10064013348,43577465379,761061394,262
473,3878,A,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,10538368448,10538368448,45078102254,547324042,300
474,2519,A,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10537307399,10537307399,1.20804E+11,1850952334,215
475,3771,A,,,,10534443538,9685169970,1.34148E+11,1080863183,237
476,3383,A,,,,10532686045,10532686045,1.1213E+11,1665389902,270
477,2833,A,,,,10530981629,10528411243,3.59631E+11,2296230116,223
478,2284,A,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10527047893,10527047893,2.14043E+11,1813787800,290
479,3090,A,,,,10523763554,10523763554,1.05387E+11,1581826303,252
480,3859,A,,,,10521605918,10521605918,1.08507E+11,1002866216,300
481,2379,A,,,,10515179539,10515179539,1.25108E+11,1742501254,195
482,1586,A,,,,10507276164,10507121572,2.85823E+11,2593048642,191
483,3811,A,,,,10502467518,10487802707,1.66421E+11,991671021,227
484,3690,A,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10500772266,10470854330,3.52445E+11,1532906830,250
485,1034,A,,,,10491407395,10485429643,6.16056E+11,3036429260,286
486,1933,A,,,,10488108047,9195091295,2.59545E+11,2647067976,201
487,1943,A,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10476670993,10476670993,2.20141E+11,2071436663,249
488,2841,A,,,,10471286309,10471286309,2.03865E+11,1878422694,236
489,1819,A,,,,10465749337,9242778391,2.67502E+11,1985223072,186
490,1921,A,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10461005204,10453469195,4.91546E+11,2324695036,300
491,3712,A,,,,10454686134,10454686134,1.25898E+11,1260020575,231
492,1208,A,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10452872982,10452872982,1.01727E+11,1759819723,188
493,3030,A,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10448093170,10432582719,4.34291E+11,2094490758,300
494,2126,A,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10447154674,10447154674,82685075188,1937056698,206
495,1256,A,,,,10444502868,10444502868,4.33047E+11,2693996991,262
496,3864,A,,,,10426573462,10426573462,45041124607,832861409,300
497,2338,A,,,,10419254999,10370082573,7.43886E+11,2459485795,215
498,2277,A,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10405531009,10405531009,2.73674E+11,2407374932,213
499,1680,A,,,,10402426368,9063145593,1.9058E+11,1789690066,185
500,1202,A,,,,10390155672,9660653106,79479961473,1600077622,180
501,2446,A,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10374921270,10374921270,1.959E+11,1870595123,202
502,1486,A,,,,10373334889,10367009787,5.05946E+11,2934071641,300
503,3585,A,,,,10372803940,9061911574,1.50536E+11,1330722007,189
504,2396,A,C13239 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10365583935,10365583935,1.70189E+11,1768152577,215
505,2961,A,,,,10360698864,10354541670,1.1573E+11,1538271884,212
506,2588,A,,,,10356516671,10356516671,1.53545E+11,1983660721,195
507,3857,A,,,,10346360116,10332557321,1.65355E+11,1354941473,300
508,1027,A,,,,10344072272,10344072272,1.87102E+11,2193648070,217
509,2089,A,,,,10341646608,10341337686,1.96147E+11,1997506215,198
510,1660,A,,,,10340090694,10223418796,7.13818E+11,3565127859,201
511,3570,A,,,,10339781040,10339781040,2.99161E+11,2087137229,232
512,2138,A,,,,10329826792,9009914548,2.25852E+11,1603404488,186
513,3656,A,,,,10325335626,8285665211,1.01297E+11,1106573222,170
514,3696,A,,,,10322574467,10322574467,1.30552E+11,1558543837,241
515,1853,A,,,,10317900988,10317900988,87498443420,1791773082,199
516,1564,A,C13209 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10315545588,10276035651,7.62755E+11,3198248796,190
517,2234,A,,,,10300966600,10300966600,63235231981,1768605959,194
518,2827,A,,,,10298338443,9794336873,2.22941E+11,1804509578,229
519,1309,A,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10297630108,10254682043,70343481840,1386830425,147
520,3327,A,,,,10297177014,6658430507,1.34185E+11,880191979,159
521,1760,A,,,,10284316393,10284316393,2.36629E+11,2169510335,223
522,2634,A,,,,10281062058,10281062058,2.32772E+11,1833267314,289
523,2724,A,,,,10280567978,10280567978,3.47944E+11,2208924850,225
524,3146,A,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10277743799,10277743799,1.38983E+11,1828905913,177
525,1747,A,,,,10269284664,10267566066,3.95998E+11,2205701061,283
526,3229,A,,,,10269248761,10269248761,1.85236E+11,1637413883,243
527,1912,A,,,,10267021387,10256152416,1.37455E+11,1823167858,189
528,3242,A,,,,10263266413,10255197800,3.67723E+11,1976331688,292
529,1836,A,C13234 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10256018906,8878309960,2.88295E+11,2033703960,207
530,2560,A,,,,10251272035,10246428335,5.30703E+11,2610160522,224
531,1109,A,,,,10250307155,10250307155,3.82644E+11,2370061536,242
532,3190,A,,,,10248665617,9210299126,4.79744E+11,2350344773,232
533,2401,A,,,,10246413118,10246413118,50420502795,1263608191,220
534,1815,A,,,,10244289525,10223746641,4.17469E+11,2431406058,226
535,2711,A,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,10242930977,10242930977,1.12005E+11,1822584156,221
536,1012,A,,,,10238652227,10232869583,2.29524E+11,1948659433,265
537,1216,A,,,,10236350499,10236350499,3.82875E+11,2213147763,276
538,3673,A,,,,10226827215,10226827215,1.64636E+11,1677326388,253
539,3513,A,,,,10226550996,9410027547,80087830417,1423821301,238
