Rank,Kingdom,Group,KvK,KvK Start,KvK End,Power,Power Capped,KP,Dead,CH25
2426,2318,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4726943245,4726943245,1.07608E+11,1139357241,120
2427,1987,D,C13195 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4719818464,4719818464,2.18297E+11,1287587280,88
2428,1665,D,C13239 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4717892204,4717892204,2.20098E+11,1248954633,86
2429,3412,D,C13187 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4716553764,4716553764,1.77709E+11,1080255167,127
2430,3591,D,,,,4716254832,4716254832,47843160220,576314023,118
2431,1350,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4711571407,4711571407,76593268001,918543948,131
2432,1965,D,,,,4710243853,4710243853,49950452238,761681271,108
2433,1229,D,C13203 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4704997525,4704997525,75533136798,986542379,91
2434,2336,D,,,,4703807508,4692225623,1.28545E+11,955952206,105
2435,2287,D,C13241 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4702901008,4702901008,94407970672,934726242,81
2436,1113,D,,,,4700209550,4698946298,33190434486,679539718,75
2437,1353,D,,,,4699374661,4696891452,46137262549,757130504,82
2438,1937,D,C13200 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4698525474,4694957296,1.1552E+11,928216575,105
2439,3010,D,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4695905374,4695905374,1.21118E+11,797924740,117
2440,1250,D,,,,4688442928,4688442928,90423016142,1038060280,90
2441,2268,D,,,,4684472872,4684472872,48488991571,935277402,105
2442,1083,D,,,,4680476241,4680476241,51716943262,963150523,73
2443,1175,D,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4678899341,3389369278,1.70816E+11,1171854883,60
2444,2119,D,,,,4676051138,4676051138,83237970578,989318893,125
2445,3443,D,,,,4675271617,4675271617,1.3218E+11,958722922,117
2446,1391,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4669769274,4669769274,54994070331,791505701,86
2447,3006,D,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4669323880,4669323880,2.42385E+11,1336539170,88
2448,2216,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4660443585,4660443585,68456572020,856120114,82
2449,2198,D,,,,4654335256,4654335256,1.18974E+11,885199383,113
2450,1077,D,,,,4652679606,4378226183,83271663149,942543161,78
2451,1619,D,,,,4649836739,4631866852,1.68322E+11,1028270164,60
2452,2862,D,,,,4635126683,4635126683,1.17128E+11,843143082,94
2453,3926,D,,,,4635126460,4635126460,16500356007,216113718,160
2454,3856,D,,,,4631445601,4631445601,63515561149,670055374,121
2455,1448,D,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4629238768,4629238768,77553159423,950817942,83
2456,1720,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4628844056,3381906486,34719306373,445068065,68
2457,1342,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4628842009,4623339176,27278978930,541593120,74
2458,2703,D,,,,4628334923,4628334923,1.2519E+11,1042069019,91
2459,2511,D,,,,4621602853,4621602853,81339436853,885270335,90
2460,2206,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4618586943,4618586943,1.9446E+11,1190889069,108
2461,2800,D,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4618328783,4618328783,68269612354,677242981,107
2462,1986,D,,,,4617260771,4617260771,60897652827,882388701,79
2463,1835,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4608605744,4271456925,62720928698,767620169,84
2464,2472,D,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4602853999,4602853999,1.0676E+11,948320828,130
2465,1773,D,,,,4601513668,4601513668,74411869302,855457658,88
2466,1890,D,,,,4595742431,4594914395,1.0537E+11,934764325,87
2467,2006,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4592031475,4586344513,1.09428E+11,761762763,72
2468,3149,D,,,,4590683428,4590683428,33249873163,643785119,105
2469,1050,D,,,,4590017398,4590017398,1.1569E+11,1019381189,76
2470,1435,D,,,,4587787331,4587787331,85979562960,803388692,93
2471,1267,D,,,,4580106454,4580106454,65519611586,694910965,71
2472,3640,D,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4569344789,4569344789,80675158281,618426009,108
2473,3201,D,,,,4568351568,4568351568,1.06737E+11,736507400,131
2474,2289,D,,,,4566984179,4566984179,1.30717E+11,1031577337,100
2475,2807,D,,,,4563738987,4563738987,59741614493,828589809,102
2476,1519,D,,,,4557224143,4557224143,1.05647E+11,1033919250,91
2477,2480,D,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4555731705,4555731705,82020825782,838092413,104
2478,1751,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4554218424,4324794086,24452848712,661718018,81
2479,1133,D,,,,4552284869,4545701305,57670240936,692414168,64
2480,2389,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4552258075,4552258075,64278093581,875511684,87
2481,2546,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4539930954,4539930954,49010825465,816909944,85
2482,3547,D,,,,4539875298,4539875298,76880430484,684619045,134
2483,2125,D,C13198 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4532379431,4496770257,1.20449E+11,896662861,82
2484,1471,D,,,,4526531685,4526531685,62710406705,739939631,83
2485,2429,D,,,,4521787466,4521787466,64663012552,972188831,96
2486,1889,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4512247572,4512247572,24873693670,583317828,84
2487,1248,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4506401737,4506401737,48563729278,873334892,86
2488,3243,D,,,,4505399015,4505399015,58761027945,646221087,114
2489,1783,D,,,,4498543918,4498543918,47975272095,818381689,87
2490,1410,D,C13241 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4493704965,4493704965,1.17822E+11,1146682286,82
2491,2038,D,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4485857626,4485857626,82937183222,867992287,85
2492,1531,D,,,,4470606545,4455665680,1.45732E+11,1050616734,87
2493,2527,D,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4469462187,4469462187,1.43719E+11,895012891,101
2494,1869,D,C13198 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4461681670,4461681670,35902762839,550564871,87
2495,2485,D,,,,4459016134,4450495587,1.02947E+11,1004414286,101
2496,3029,D,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4456407644,4454329113,76277330949,708950476,91
2497,1515,D,C13184 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4452750924,4452750924,2.29062E+11,1296170850,94
2498,1061,D,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4450448468,4450448468,48751408410,855496041,83
2499,1920,D,,,,4441140499,4441140499,40562419168,674525538,100
2500,2566,D,,,,4439377481,4439377481,28418667710,687129255,114
2501,2159,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4433723053,4430991375,64040180199,669006485,84
2502,1569,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4428129037,4428129037,55076431672,776169009,80
2503,1108,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4428032628,4428032628,49118553196,738759840,79
2504,1373,D,,,,4413897064,4413897064,1.11807E+11,1037562008,92
2505,1384,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4412830102,4393306308,81041623650,798795941,63
2506,2473,D,,,,4405825237,4405825237,1.2895E+11,1071267585,98
2507,1872,D,,,,4405233073,4405233073,1.9314E+11,1059829236,137
2508,1145,D,,,,4402289857,4402289857,48457880269,846982129,74
2509,2015,D,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4397097212,4397097212,87787574092,1012163626,82
2510,2021,D,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4393795040,3241382578,83244223300,654532559,67
2511,3761,D,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4393750863,4393750863,1.08163E+11,771278612,85
2512,1503,D,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4391003095,4012849512,1.01165E+11,909076191,75
2513,2327,D,,,,4387880917,4384422318,44707061234,743146341,92
2514,1405,D,,,,4387415902,4387415902,62325347971,819357799,75
2515,2157,D,,,,4386437361,4381701431,98136579145,791490816,85
2516,2773,D,C13203 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4380303757,4380303757,1.08085E+11,824493377,172
2517,2506,D,,,,4379273744,4379273744,1.09095E+11,1013130847,89
2518,1064,D,,,,4369963599,4369963599,55248937764,658195766,108
2519,2495,D,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4367915250,4367909776,88143695950,807335242,92
2520,1395,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4362486476,4362486476,56063018247,730419829,80
2521,2440,D,,,,4360561217,4360561217,56260972672,746648013,97
2522,3537,D,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4356520566,4356520566,64625347645,714425138,94
2523,2866,D,,,,4354781268,4354781268,57987314475,726894731,79
2524,3161,D,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4353543958,4353543958,2.25189E+11,1033923052,83
2525,1541,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4352686583,4352686583,35961458214,719977948,87
2526,3095,D,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4352193917,4352193917,39597914627,661453954,105
2527,2595,D,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4351935089,4351935089,86342335556,988454262,99
2528,1864,D,,,,4347712218,4326067425,97450367957,878984071,81
2529,3499,D,,,,4346123003,4345475280,46182028008,503466871,112
2530,1381,D,,,,4344646274,4344646274,51411948356,753679228,86
2531,3508,D,,,,4339426868,4339426868,82049480794,758079915,115
2532,2590,D,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4337461519,4337461519,1.30366E+11,821424186,125
2533,1746,D,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4331947771,4200109522,51093794270,721047750,72
2534,1458,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4330293757,4322379969,19964759252,357181401,81
2535,2373,D,,,,4324130366,4317026738,73307843141,834003685,75
2536,1314,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4317139359,4290379913,32729923970,556429991,61
2537,1941,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4312830614,2543693894,61101167885,550316273,72
2538,1509,D,,,,4312589447,4312589447,70749863222,846471168,98
2539,1207,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4306610869,4306610869,52931150635,715999794,77
2540,2381,D,,,,4301565691,4301565691,46288672482,597229002,105
2541,3876,D,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,4294312318,4294312318,44192300848,303409746,115
2542,2418,D,C13203 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4288274590,4288274590,50222591447,777915544,113
2543,1347,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4288225952,4288225952,34467861767,773081334,100
2544,1100,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4287884499,4284029130,21936725497,436475916,73
2545,1094,D,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4283919356,3892413631,49478541947,714865251,83
2546,2793,D,,,,4278258427,4278258427,74678716780,824219777,86
2547,1146,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4275595859,4110051299,35569189549,648869465,60
2548,2290,D,,,,4269899947,4004085442,53567804242,643868379,93
2549,3080,D,,,,4268862491,4268862491,90983777268,640050028,110
2550,2367,D,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4260845930,4260845930,63513840423,650138769,122
2551,2409,D,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4253888241,4253888241,1.52244E+11,1178261083,84
2552,1438,D,,,,4252812980,4250251256,1.19688E+11,972977257,83
2553,1674,D,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4247494854,4247458674,70079773258,880914886,77
2554,1796,D,,,,4244302620,4244302620,61635296971,766323717,79
2555,1423,D,,,,4240692433,4240692433,1.3402E+11,811428261,76
2556,1362,D,C13187 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4237382757,4236978029,1.17994E+11,1078894938,83
2557,3648,D,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4231598178,4231598178,55009877473,606061732,122
2558,3679,D,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4231388550,4231388550,54882380271,644660677,97
2559,1599,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4230818162,4216894678,38550584121,507134534,66
2560,3180,D,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4224300594,3295873527,1.08779E+11,815995994,64
2561,1845,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4223602113,4223602113,52259369377,788231210,75
2562,2390,D,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4219038712,4219038712,47736632097,718764191,104
2563,2463,D,,,,4215334933,4215334933,1.16669E+11,929026510,111
2564,1817,D,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4214801443,4214801443,2.00907E+11,1032840331,97
2565,1936,D,,,,4210140761,4210140761,1.37646E+11,947956171,80
2566,1801,D,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4200909074,3800120589,70328590022,797646533,89
2567,3414,D,,,,4196954444,4196954444,60271091339,585255975,99
2568,1489,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4196681110,4209759478,38320481615,594811860,55
2569,2063,D,C13187 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4195857995,4195857995,1.41012E+11,1030927222,93
2570,3799,D,,,,4194030141,4194030141,56861822676,463667801,133
2571,1556,D,,,,4190760465,4178290456,89225617878,889822820,74
2572,2765,D,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4185807965,4185807965,92961528122,814145029,108
2573,2240,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4184948768,4180080656,30250974321,492808573,74
2574,3364,D,,,,4176378000,4176378000,62765991980,593283035,92
2575,2782,D,,,,4163373188,4160413196,78259683002,763014117,85
2576,2513,D,,,,4159484583,4133786821,62506103605,645236820,84
2577,1882,D,,,,4155768371,4155768371,25384804437,684825224,83
2578,2471,D,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4137843351,4135689163,56590363086,711137269,84
2579,3382,D,,,,4126274069,4126274069,73394611289,688799082,90
2580,2947,D,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4124291925,4124291925,48339139539,530667486,109
2581,3020,D,C13188 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4123299452,4123299452,1.02171E+11,649835017,134
2582,1861,D,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4115775172,4115775172,1.07739E+11,960416434,91
2583,2499,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4115468664,4115468664,77339355996,780554440,82
2584,3872,D,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,4111259517,4111259517,21171009512,237461209,124
2585,1762,D,,,,4101293784,4101293784,42399773130,669201665,73
2586,2477,D,C13203 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4087373529,4087373529,1.03646E+11,733942602,104
2587,1371,D,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4086799688,4068206730,2.40034E+11,1262032860,98
2588,2522,D,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4084877303,4084877303,97448116720,907791918,127
2589,2660,D,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4070747772,4070747772,51748455002,914114558,85
2590,3590,D,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4070235904,4070235904,81371771395,685225598,119
2591,2570,D,,,,4067619188,4067619188,69048076426,731089884,86
2592,2760,D,,,,4064706067,4064706067,1.4359E+11,846798764,84
2593,2739,D,C13198 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4056856395,4056856395,52070453324,665374861,99
2594,3078,D,,,,4054348103,3121932499,28486928607,451223075,82
2595,1886,D,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4050127890,4050127890,60473155066,764387715,75
2596,1096,D,,,,4049852065,4049852065,44910647989,616113548,81
2597,1924,D,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4047808629,4047808629,1.09925E+11,823974275,97
2598,3211,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4044926516,4033898330,53272885547,792613304,94
2599,1683,D,,,,4042184475,4042184475,76286236649,854120776,84
2600,1814,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4035953916,4035953916,40580220141,510964855,101
2601,2174,D,,,,4023206433,4023206433,63233140704,644880502,104
2602,1481,D,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4017780995,4017780995,46262902919,599688327,86
2603,3645,D,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4017441894,4017441894,1.62483E+11,748579205,81
2604,1282,D,,,,4016532214,4005470137,93162137187,885322336,74
2605,1534,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,4016044760,4016044760,80633978789,846796127,81
2606,2819,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4010157297,4004856903,26635027837,502913565,81
2607,1779,D,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4002078269,3763031931,1.04304E+11,795016897,65
2608,3739,D,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3996159345,3996159345,65261734811,567715214,98
2609,2239,D,,,,3986214031,3986214031,61721130649,708142062,85
2610,2171,D,,,,3979880080,3971718618,67600993734,799591730,72
2611,3791,D,C13183 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,3944518777,3944518777,62159746808,470013349,86
2612,1946,D,,,,3939361696,3939361696,58453115977,647853945,82
2613,2498,D,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3939308527,3939308527,79600062365,801648159,81
2614,3839,D,,,,3937426718,3937426718,53563889976,383590797,97
2615,1451,D,,,,3933906379,3933906379,1.30689E+11,1077116589,83
2616,1474,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3931342088,2950418224,74921294555,498164382,64
2617,1460,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,3924704987,3537991068,51912562877,666913168,75
2618,2343,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3920241707,2803074693,30995210506,459160501,70
2619,1852,D,,,,3920051378,3920051378,24609898368,575299335,67
2620,3539,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3911564084,3909946733,94271041161,736682330,100
2621,2571,D,,,,3910200667,3890970015,1.38972E+11,1005563247,84
2622,3572,D,,,,3902650768,3900763760,1.05324E+11,643919555,110
2623,2334,D,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,3894229119,3894229119,1.14157E+11,803386186,91
2624,2001,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,3889830120,3889830120,47721788316,724225783,75
2625,3417,D,,,,3886710722,3882072376,62040419440,644105467,75
2626,1036,D,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3885177588,3559447014,56164095892,724638433,70
2627,3814,D,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,3883636622,3883636622,11621500909,208100186,115
2628,2763,D,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3879885045,3879885045,55807378776,724576759,82
2629,2791,D,,,,3874587572,3874587572,84848651091,769468019,82
2630,3825,D,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3871664026,3871664026,57940742156,527512217,105
2631,1573,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3869606103,3863161999,1.01093E+11,779447212,65
2632,2068,D,,,,3864736003,3864736003,49651285708,598150632,97
2633,1176,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3852002230,3852002230,84728560087,757164818,70
